year,relative_yield,density
2000,2.0987468671679195,0.025620660129054725
2000,2.106015037593985,0.025327981984771087
2000,2.11328320802005,0.025014514645004347
2000,2.120551378446115,0.024680686886275772
2000,2.1278195488721803,0.02432703985303981
2000,2.1350877192982454,0.023954219127932604
2000,2.142355889724311,0.023562966622733463
2000,2.149624060150376,0.02315411232812457
2000,2.156892230576441,0.02272856596171705
2000,2.164160401002506,0.022287308554826555
2000,2.1714285714285713,0.021831384019114625
2000,2.1786967418546364,0.021361890734461868
2000,2.185964912280702,0.020879973199304715
2000,2.193233082706767,0.020386813784153586
2000,2.200501253132832,0.01988362462812744
2000,2.207769423558897,0.01937163971710088
2000,2.2150375939849622,0.018852107180483232
2000,2.2223057644110273,0.018326281841756522
2000,2.2295739348370924,0.017795418055715256
2000,2.236842105263158,0.01726076286290417
2000,2.244110275689223,0.016723549489069987
2000,2.251378446115288,0.016184991214563207
2000,2.2586466165413532,0.015646275635580253
2000,2.2659147869674183,0.015108559335958248
2000,2.2731829573934834,0.014572962984962872
2000,2.280451127819549,0.014040566873177486
2000,2.287719298245614,0.013512406895246744
2000,2.294987468671679,0.012989470984882404
2000,2.302255639097744,0.012472696004240705
2000,2.3095238095238093,0.011962965086556213
2000,2.3167919799498744,0.011461105427801864
2000,2.32406015037594,0.010967886520162803
2000,2.331328320802005,0.010484018817290806
2000,2.33859649122807,0.010010152818666759
2000,2.345864661654135,0.009546878557963353
2000,2.3531328320802003,0.009094725478082287
2000,2.3604010025062654,0.008654162673556407
2000,2.367669172932331,0.008225599479265603
2000,2.374937343358396,0.007809386382924643
2000,2.382205513784461,0.00740581623756368
2000,2.389473684210526,0.007015125749242016
2000,2.3967418546365913,0.006637497214507288
2000,2.4040100250626564,0.006273060481634154
2000,2.411278195488722,0.005921895109440093
2000,2.418546365914787,0.005584032697472068
2000,2.425814536340852,0.005259459361574536
2000,2.433082706766917,0.004948118329274702
2000,2.4403508771929823,0.004649912630037545
2000,2.4476190476190474,0.0043647078562372805
2000,2.454887218045113,0.004092334971644273
2000,2.462155388471178,0.0038325931453200967
2000,2.469423558897243,0.0035852525900285973
2000,2.476691729323308,0.0033500573855902178
2000,2.4839598997493733,0.003126728269009424
2000,2.4912280701754383,0.002914965374674115
2000,2.4984962406015034,0.0027144509094418887
2000,2.505764411027569,0.002524851748973724
2000,2.513032581453634,0.002345821943234365
2000,2.520300751879699,0.002177005120633827
2000,2.5275689223057642,0.002018036781822576
2000,2.5348370927318293,0.0018685464756585223
2000,2.5421052631578944,0.0017281598513264787
2000,2.54937343358396,0.001596500581997887
2000,2.556641604010025,0.0014731921567615513
2000,2.56390977443609,0.0013578595388257847
2000,2.5711779448621552,0.0012501306891829482
2000,2.5784461152882203,0.0011496379560321905
2000,2.5857142857142854,0.001056019331271967
2000,2.592982456140351,0.0009689195762973861
2000,2.600250626566416,0.0008879912201669344
2000,2.607518796992481,0.000812895433938122
2000,2.614786967418546,0.0007433027856129169
2000,2.6220551378446113,0.0006788938806824025
2000,2.6293233082706764,0.0006193598937189022
2000,2.636591478696742,0.0005644029968356096
2000,2.643859649122807,0.0005137366911225304
2000,2.651127819548872,0.0004670860473775735
2000,2.658395989974937,0.00042418786258798354
2000,2.6656641604010023,0.00038479073868486716
2000,2.6729323308270674,0.00034865509009821634
2000,2.680200501253133,0.00031555308658698145
2000,2.687468671679198,0.0002852685377143314
2000,2.694736842105263,0.0002575967251879849
2000,2.702005012531328,0.0002323441890953055
2000,2.7092731829573933,0.00020932847383817215
2000,2.7165413533834584,0.00018837783931918413
2000,2.723809523809524,0.00016933094265364197
2000,2.731077694235589,0.000152036495386048
2000,2.738345864661654,0.0001363529008803006
2000,2.745614035087719,0.00012214787623374975
2000,2.7528822055137843,0.00010929806274080074
2000,2.7601503759398494,9.768862860566073e-05
2000,2.7674185463659144,8.721286727931303e-05
2000,2.77468671679198,7.777179447597913e-05
2000,2.781954887218045,6.927374661173423e-05
2000,2.78922305764411,6.163398310487828e-05
2000,2.7964912280701753,5.4774294686068835e-05
2000,2.8037593984962403,4.8622619587644296e-05
2000,2.8110275689223054,4.311266921732582e-05
2000,2.818295739348371,3.818356467256188e-05
2000,2.825563909774436,3.3779485218865056e-05
2000,2.832832080200501,2.9849329639068214e-05
2000,2.8401002506265662,2.6346391160728487e-05
2000,2.8473684210526313,2.3228046485937504e-05
2000,2.8546365914786964,2.0455459281426316e-05
2000,2.861904761904762,1.799329833675305e-05
2000,2.869172932330827,1.5809470464075335e-05
2000,2.876441102756892,1.387486809397559e-05
2000,2.8837092731829572,1.2163131417360096e-05
2000,2.8909774436090223,1.065042483283861e-05
2000,2.8982456140350874,9.315227381427544e-06
2000,2.905513784461153,8.138136785048399e-06
2000,2.912781954887218,7.101686651253069e-06
2000,2.920050125313283,6.190176363010646e-06
2000,2.927318295739348,5.389513138356487e-06
2000,2.9345864661654133,4.687065719350812e-06
2000,2.9418546365914784,4.0715291322693574e-06
2000,2.949122807017544,3.5327999504182046e-06
2000,2.956390977443609,3.061861486627221e-06
2000,2.963659147869674,2.650678343573667e-06
2000,2.970927318295739,2.2920997558956515e-06
2000,2.9781954887218043,1.979771167898999e-06
2000,2.9854636591478694,1.7080535039118812e-06
2000,2.992731829573935,1.4719496044170413e-06
2000,3.0,1.2670373194579897e-06
2012,0.1,0.09701339880308783
2012,0.10726817042606517,0.10061658708054283
2012,0.11453634085213033,0.10432375046936532
2012,0.1218045112781955,0.10813663221681225
2012,0.12907268170426064,0.1120569518506076
2012,0.13634085213032582,0.11608640224814262
2012,0.14360902255639096,0.12022664661312854
2012,0.15087719298245614,0.12447931536050043
2012,0.1581453634085213,0.12884600291063383
2012,0.16541353383458646,0.13332826439420936
